1.051,0.4426,0.2041,6.0763,2.3746,7.3181,-567.66,47567,47567,-3491.4,1.4582,0.52127,0.24581,6.3921,2.7974,8.0526,-206.22,41480,41480,-4323.7,0.7869,0.42259,0.23817,3.9069,1.8621,5.0783,119.16,14303,14303,-4062.1,1.6204,0.6184,0.32022,5.633,2.6202,6.9913,192.89,25090,25090,-4929.6,0.57669,0.39033,0.19259,3.8193,1.4774,5.021,-22.921,6166.3,6166.3,-3801.8,0.57619,0.43376,0.21145,4.1706,1.3283,4.7763,-1.8206,3831.6,3831.6,-2765.1,0.84956,0.66817,0.29599,4.5531,1.2715,5.1277,4.4296,4119.5,4119.5,-3204.2,1.1237,0.89293,0.34847,5.2344,1.2585,5.7871,5.3915,5171.9,5171.9,-3464.2,2.7458,0.65688,0.28794,9.872,4.18,11.817,10.514,19247,19247,-5201.6,0.97255,0.49275,0.21178,5.8094,1.9737,6.9188,10.769,4663.2,4663.2,-3282.1,0.49846,0.30571,0.19636,3.2487,1.6305,4.0954,13.842,2158.1,2158.1,-3461,0.98687,0.4988,0.25815,4.8639,1.9785,5.7551,-5.2733,2261.6,2261.6,-3413.8,1.1289,0.42777,0.22066,5.7777,2.639,7.0546,0.57201,4200.8,4200.8,-3861.6,2.213,0.69569,0.29472,8.1285,3.181,9.8694,-28.307,2553.3,2553.3,-3282.9
1.3633,0.97632,0.23016,8.496,1.3964,10.165,610.32,31709,31709,-3038.8,1.8375,1.6512,0.22836,12.486,1.1128,15.277,-39.408,20682,20682,-3296,1.0857,0.82053,0.20935,7.488,1.3232,9.1056,203.1,8991.7,8991.7,-2893.4,1.2522,1.2605,0.19726,10.293,0.99345,12.738,-10.306,5016.3,5016.3,-2723.2,1.7657,2.9699,0.27039,15.166,0.59452,17.514,13.097,5105.5,5105.5,-2834.8,1.3845,1.9929,0.43653,6.9092,0.69468,7.7369,-35.711,6865.5,6865.5,-3303.1,1.9381,1.4324,0.38754,7.4756,1.3531,8.6972,-131.35,7825.6,7825.6,-3527.9,1.999,1.7224,0.38109,8.3712,1.1606,9.765,-102.54,10197,10197,-3874,3.5252,4.6311,0.92163,7.9176,0.7612,8.8499,61.595,10990,10990,-5346.1,0.97203,1.499,0.24164,8.5437,0.64845,10.226,17.503,2510.4,2510.4,-2876.4,2.5452,1.4794,0.28101,12.125,1.7204,14.322,-22.223,3739.6,3739.6,-2962.7,0.72865,0.53322,0.14634,6.9684,1.3665,8.6227,-21.525,1596,1596,-2429.5,1.3856,1.2788,0.23484,9.604,1.0835,11.345,31.429,2629.3,2629.3,-2921.6,1.0727,0.73763,0.18735,7.5884,1.4542,9.6629,10.986,2657.1,2657.1,-2820.3
1.3001,1.2175,0.28515,7.0319,1.0678,8.8289,42.353,35886,35886,-3135.9,0.98524,0.82518,0.31822,4.4673,1.194,5.6892,184,18284,18284,-3649.8,0.68334,0.57106,0.144,6.339,1.1966,8.7109,5.0152,21093,21093,-2799.6,1.0877,0.60372,0.23638,5.3042,1.8016,7.1555,79.669,7754.8,7754.8,-3084.2,0.85928,1.0098,0.41383,3.5494,0.85096,4.5165,32.827,7902,7902,-4173.7,0.77327,0.92556,0.17287,7.7688,0.83546,9.8272,16.29,3886.6,3886.6,-2870.2,0.87893,1.4955,0.2531,7.4999,0.58773,9.3813,-22.626,5996.9,5996.9,-3432.8,1.0281,2.5778,0.24857,11.416,0.39881,14.506,-12.199,4556.6,4556.6,-3390.8,0.89779,1.18,0.20435,7.8603,0.76085,10.168,-34.451,2806.8,2806.8,-2774.2,0.75986,0.74745,0.24104,4.7817,1.0166,6.2533,-6.0668,2234.6,2234.6,-3224.5,0.53469,0.56368,0.23472,3.427,0.94857,4.6795,-11.939,2104.3,2104.3,-3327.9,0.57281,0.59788,0.15355,5.5998,0.95806,7.6243,47.888,3298.3,3298.3,-2520.8,0.85506,0.66039,0.29787,3.8987,1.2948,5.0877,-59.084,2802,2802,-3752.5,1.0926,1.0843,0.24497,6.9423,1.0077,8.8866,-3.892,2823.1,2823.1,-3315.2
11.023,4.4117,1.2122,10.923,2.4987,12.733,-151.99,1.5957e+05,1.5957e+05,-5637.7,1.2979,0.69378,0.28269,5.4015,1.8708,7.0455,-276.98,26025,26025,-3812.1,1.7896,0.95595,0.30968,7.035,1.8721,8.8657,-343.51,31968,31968,-3980.5,1.2793,0.71309,0.39602,3.911,1.7939,5.0309,-68.215,13643,13643,-4810.1,1.4891,1.3335,0.68248,3.3315,1.1166,4.1358,-59.812,13698,13698,-5984.2,2.7005,1.7486,0.57266,6.486,1.5443,7.7691,-38.125,17210,17210,-4905.5,1.4401,1.4966,0.45544,5.5373,0.96225,6.448,-3.7202,12236,12236,-4362.7,2.5892,2.0376,0.52292,7.2247,1.2707,8.848,-70.838,7364,7364,-4557.5,1.4976,1.333,0.42742,5.3097,1.1235,6.6227,-43.028,7394.4,7394.4,-4672.8,1.3678,1.1231,0.60937,3.1535,1.2179,4.0876,-48.764,7260.8,7260.8,-6272.4,2.4551,1.2116,1.3488,2.0505,2.0264,2.7186,0.77075,24644,24644,-7652.8,1.7863,0.82791,0.31935,6.3294,2.1576,8.1858,36.416,4929.8,4929.8,-3793.9,1.4244,0.93998,0.5953,2.9727,1.5154,3.9717,-88.076,4315.4,4315.4,-5449.1,8.4267,2.0576,0.83833,10.137,4.0954,12.506,336.02,53646,53646,-6362.2
6.1593,1.409,0.58626,9.908,4.3714,12.91,-1363,2.1948e+05,2.1948e+05,-5466.2,5.3122,1.4167,0.58125,9.2458,3.7496,11.577,883.44,1.5196e+05,1.5196e+05,-5660.4,1.6162,0.74586,0.2227,8.3071,2.1669,10.607,-68.18,11683,11683,-3203.1,1.2572,0.75002,0.43383,3.6363,1.6763,4.6268,-89.928,11401,11401,-4540.8,4.2855,1.1722,0.27016,16.158,3.6558,20.202,-231.11,24596,24596,-4029.3,6.138,1.6737,0.32707,19.789,3.6673,23.884,-149.58,29696,29696,-4271.7,5.9439,3.1809,0.42808,18.055,1.8686,21.316,-15.789,22585,22585,-4528.9,4.7641,2.9876,0.34531,18.899,1.5946,22.448,-68.217,17835,17835,-4340.6,6.4444,1.8518,0.31648,21.917,3.4801,26.214,-76.466,20615,20615,-4246.6,5.0409,1.361,0.28429,18.618,3.7038,22.519,-113.22,13017,13017,-3871.6,1.4205,0.87413,0.43284,3.9793,1.625,5.3013,-11.734,5646.9,5646.9,-4808.4,1.8638,0.7709,0.2377,8.6439,2.4176,11.084,1.5658,5418.3,5418.3,-3430.4,6.5848,1.5791,0.4923,13.209,4.1701,16.583,215.99,16396,16396,-6164.5,18.004,2.7822,0.89934,18.06,6.4713,23.113,142.31,36657,36657,-8073.4
1.8057,0.87053,0.29019,7.3054,2.0743,9.2225,-297.75,41697,41697,-3658.7,7.7177,3.1898,1.3184,6.5019,2.4195,8.2732,-487.78,2.1868e+05,2.1868e+05,-4994,2.5328,0.9635,0.30339,8.9433,2.6287,11.524,54.707,21646,21646,-3400.4,1.2734,1.2644,0.48915,3.8834,1.0072,5.1882,315.07,15332,15332,-4009.6,2.0592,1.9865,1.192,2.6652,1.0366,3.3942,-244.73,31578,31578,-8333.9,1.5765,1.5298,0.40951,6.5978,1.0305,7.5856,-38.406,6226.4,6226.4,-3346.4,1.366,1.6808,0.43517,6.1466,0.81273,7.0015,4.453,7853.6,7853.6,-3347.9,1.3685,1.7861,0.48234,5.7839,0.76618,6.5403,25.466,5581,5581,-3663.8,1.185,0.78919,0.27071,5.9379,1.5015,7.2926,30.496,3959.8,3959.8,-3121.4,4.3789,2.0862,1.4209,3.4965,2.0989,4.5499,56.718,29235,29235,-6575.7,1.2047,1.2044,0.6727,2.709,1.0003,3.5812,11.588,3948.9,3948.9,-4395.1,3.5118,1.1505,0.38543,9.6352,3.0523,12.097,85.67,14415,14415,-3613.8,1.8409,1.7431,0.67053,4.4015,1.0561,5.3451,-49.032,5081.1,5081.1,-5150.9,2.4195,1.0021,0.31398,8.8883,2.4146,10.897,-20.832,3046.7,3046.7,-3690.1
20.487,7.7217,2.1855,10.326,2.6531,12.907,-3647.9,1.3304e+06,1.3304e+06,-5590.4,146.49,35.073,7.7634,18.356,4.1766,23.387,2622.4,5.3938e+06,5.3938e+06,-14510,1.8126,0.7057,0.23075,8.8111,2.5685,10.914,-32.406,24405,24405,-2760.2,1.791,0.75124,0.23694,8.5117,2.3841,10.73,69.173,20093,20093,-3167.4,1.6646,0.78676,0.22949,8.4073,2.1158,10.682,77.05,15208,15208,-3056.2,1.7847,0.97103,0.25838,8.7946,1.8379,10.665,-1.0346,17074,17074,-3204.6,2.2751,2.0831,0.32438,11.286,1.0922,13.436,-3.7225,15788,15788,-3623.2,2.3439,1.8942,0.31497,11.158,1.2374,13.456,13.827,15267,15267,-3462.5,1.7277,0.85769,0.22936,9.0636,2.0144,11.272,-1.6918,9749.1,9749.1,-3185.6,2.2067,0.85586,0.28561,8.5954,2.5783,10.723,-23.474,15262,15262,-3657.5,1.6506,0.71814,0.2604,7.0318,2.2984,9.0962,-42.138,7999.9,7999.9,-3356.1,3.5788,1.1656,0.30578,12.459,3.0703,15.516,-97.805,11815,11815,-3345.7,2.5721,1.0259,0.32038,8.9727,2.5071,11.231,-20.692,11157,11157,-3508.2,5.0479,1.2148,0.39992,12.544,4.1554,15.66,-5.9853,19783,19783,-4032.4
22.633,2.0748,0.33994,59.358,10.909,72.684,-7877.5,2.8761e+06,2.8761e+06,-5184.5,4.0774,1.2256,0.27709,15.086,3.3268,19.138,-860.34,1.3098e+05,1.3098e+05,-3547.8,1.3946,0.89525,0.21636,8.7216,1.5578,10.584,-46.748,31039,31039,-3104.7,1.2555,0.9399,0.2289,7.5385,1.3358,9.5913,-510.46,39054,39054,-3292,3.9193,1.3649,0.55725,7.7392,2.8715,9.4826,543.27,84502,84502,-5075.3,3.9344,1.5455,0.30639,14.732,2.5457,17.886,567.19,78629,78629,-4002.1,4.0649,2.6416,0.38684,14.709,1.5388,17.337,563.85,75600,75600,-4217.6,4.9656,4.0251,0.44158,17.36,1.2337,20.361,463.34,65365,65365,-4528.6,4.0989,1.3006,0.27669,15.735,3.1516,19.515,318.58,41659,41659,-3736.8,4.1603,1.1844,0.32674,13.305,3.5125,16.358,274.66,36675,36675,-4274.7,0.92953,0.63464,0.18923,6.4093,1.4647,8.2659,54.575,2935.1,2935.1,-2980.4,1.172,0.8273,0.19129,8.539,1.4167,10.452,-40.527,4863.2,4863.2,-2831.5,3.1079,1.1056,0.26477,12.527,2.811,15.914,-192.14,19608,19608,-3453.2,10.639,1.618,0.29977,33.234,6.5756,40.888,-373.06,82975,82975,-4275.6
0.8085,0.42771,0.33187,2.8471,1.8903,3.725,-192.05,18142,18142,-3068.4,2.0195,0.96971,0.42621,5.5471,2.0826,7.0135,7.848,25801,25801,-3680.6,0.61906,0.29004,0.16464,4.2847,2.1344,5.5217,64.1,4336.2,4336.2,-2460.6,4.1709,1.1902,0.45007,9.4866,3.5044,11.912,-34.5,14828,14828,-3323.1,1.4293,1.1463,0.61212,3.3753,1.2469,4.2076,168.16,11066,11066,-6720.3,0.89909,1.2424,0.54361,3.0906,0.72369,3.9394,104.85,5178,5178,-4040.3,0.98147,1.9656,1.0055,2.227,0.49932,2.931,-18.669,7603,7603,-5745.6,0.83555,0.813,0.44648,2.8713,1.0277,3.6924,66.332,2978.9,2978.9,-3236.5,0.74535,0.82428,0.42112,2.9347,0.90423,3.7272,53.123,2723.4,2723.4,-3297.5,2.5606,1.3801,0.54141,5.9474,1.8555,7.2787,29.142,3768.9,3768.9,-4798.5,0.84742,0.45278,0.2232,4.4212,1.8716,5.8252,-9.187,2360,2360,-3167.2,1.2143,0.59025,0.20341,6.817,2.0573,8.8714,1.9645,4188.8,4188.8,-2797.4,1.8139,0.66547,0.32069,5.9734,2.7257,7.7313,-106.79,3638.4,3638.4,-4006.6,1.8995,0.76649,0.43602,4.764,2.4782,6.1144,-75.111,2924.5,2924.5,-3741.2
1.1273,0.68978,0.26544,5.4938,1.6343,6.8454,107.16,32795,32795,-3307.5,1.0409,0.56876,0.23067,5.3669,1.8301,6.9783,-12.337,12972,12972,-3131.5,1.2114,0.7054,0.36075,4.111,1.7173,5.3134,25.387,13309,13309,-3778.6,0.94913,0.60812,0.28654,4.141,1.5608,5.4346,13.594,7356,7356,-3578.7,54.354,16.878,5.2041,11.772,3.2204,13.688,65.212,4.0459e+05,4.0459e+05,-17163,1.2452,0.88906,0.37098,4.5743,1.4006,5.7531,1.028,7124.2,7124.2,-4084.7,2.9205,2.1547,0.56323,7.3611,1.3554,9.0108,-59.02,15472,15472,-4769.5,1.0704,1.6275,0.32508,6.8626,0.65771,8.2992,32.184,4904.1,4904.1,-3696.7,0.98065,0.74355,0.30053,4.5857,1.3189,5.7372,13.787,4460.1,4460.1,-3884.2,1.0795,0.8656,1.5198,1.0466,1.2471,1.2798,-15.515,8216.5,8216.5,-7055.9,1.1203,0.62776,0.22646,6.0087,1.7846,7.7192,-18.581,3489.2,3489.2,-3171.2,1.7185,0.75561,0.31908,6.3544,2.2743,7.7539,-29.837,8176.7,8176.7,-4065.8,1.7086,0.64313,0.25732,7.0799,2.6567,9.1392,12.215,4640.9,4640.9,-3628.1,1.4148,0.9083,0.34132,5.6523,1.5576,6.8063,3.2228,3336.4,3336.4,-3630.4
0.88606,1.276,0.16193,10.528,0.69438,13.352,-478.48,23202,23202,-2956.4,0.76138,0.66569,0.19578,5.6358,1.1438,7.289,-317.98,9502.8,9502.8,-2953.8,1.4103,1.0897,0.23762,8.1153,1.2942,10.521,163.47,10861,10861,-3197.8,0.66435,0.54739,0.16677,5.6326,1.2137,7.2658,11.161,4266.4,4266.4,-2623.6,1.1801,1.5121,0.65352,3.3322,0.78043,4.1196,-33.463,9548.1,9548.1,-5266.3,1.3343,1.9101,0.24287,10.802,0.69852,13.358,-16.757,5715.5,5715.5,-3405.2,3.462,3.329,0.40015,13.925,1.0399,16.971,154.69,25647,25647,-5314.7,0.98782,2.0681,0.22644,10.866,0.47765,13.496,-32.85,3852.9,3852.9,-3341.9,1.0065,0.85161,0.23945,5.9812,1.1819,7.76,28.743,3571.5,3571.5,-3260.7,1.226,1.5663,1.4127,1.615,0.78278,1.9765,-71.745,8172.8,8172.8,-8334.7,0.8908,0.64001,0.16306,7.194,1.3919,9.3881,31.596,2437.8,2437.8,-2758.4,1.2689,1.5302,0.21297,10.438,0.82924,13.143,17.438,2336.3,2336.3,-3078.7,1.0455,0.93167,0.22409,6.8551,1.1222,8.8231,14.552,3125.3,3125.3,-3162.9,0.86211,1.4587,0.15751,11.418,0.59103,14.734,-18.572,1561.7,1561.7,-2950.4
0.74557,0.66887,0.13499,7.6219,1.1147,10.478,-107.59,18868,18868,-2727.6,0.55827,0.58513,0.13211,6.3802,0.9541,8.6548,52.633,8125.4,8125.4,-2515.6,0.55233,0.43837,0.10892,6.4877,1.26,9.096,-75.98,5382.4,5382.4,-2796.6,0.4861,0.86048,0.13909,7,0.56492,9.6815,-4.7884,3997.9,3997.9,-2866.3,0.51303,0.72886,0.15409,5.8731,0.70388,8.0594,9.4995,2677.5,2677.5,-2609,0.58973,0.64564,0.18659,5.1471,0.91341,6.6208,58.755,2699.3,2699.3,-2831.9,0.78618,0.6199,0.16162,6.6425,1.2682,8.6998,66.549,2917.1,2917.1,-2920,0.42435,0.33679,0.10201,5.5992,1.26,7.4617,31.349,1687,1687,-2314.2,0.61646,0.64811,0.15046,6.44,0.95117,8.4049,35.557,1807,1807,-2787.9,0.51992,0.56624,0.1421,5.595,0.91821,7.6438,-22.365,1376.8,1376.8,-2274.1,0.46312,0.73217,0.16364,5.2752,0.63253,7.3043,1.6208,1321,1321,-2710.6,0.7094,0.7288,0.14928,7.0715,0.97338,9.6341,-12.903,1115.8,1115.8,-2540.4,0.63281,0.71571,0.32863,3.0304,0.88418,4.1034,-18.551,2229.5,2229.5,-3976.3,0.77679,0.68944,0.16854,6.4177,1.1267,8.6998,-41.816,1648.1,1648.1,-2930.2
0.80008,0.32376,0.21475,4.0379,2.4712,5.2332,-25.194,17149,17149,-3507.7,1.1977,0.48921,0.30185,4.3836,2.4482,5.5885,95.911,12187,12187,-3833.8,0.67663,0.30012,0.14903,5.1909,2.2546,6.5541,-10.417,5066.8,5066.8,-2747.8,0.55101,0.32542,0.2147,3.2027,1.6932,4.0822,10.596,4024.6,4024.6,-3029.8,0.98094,0.50229,0.22979,5.3225,1.9529,6.4548,-14.299,4616.9,4616.9,-3054.9,0.64999,0.52959,0.26034,3.8518,1.2273,4.5309,14.472,2246,2246,-2719,0.84141,0.62536,0.34184,3.7194,1.3455,4.2908,7.8525,2788.6,2788.6,-3235.5,0.76649,0.49385,0.25726,4.1419,1.5521,4.8991,2.4605,2305,2305,-3036.9,0.50395,0.36972,0.22452,3.2606,1.3631,3.8912,8.6373,1604.4,1604.4,-2770.9,0.70366,0.43408,0.2701,3.4291,1.621,4.2123,-13.595,2077.1,2077.1,-3411.5,0.52999,0.32416,0.22044,3.0169,1.635,3.8748,0.38739,1518.8,1518.8,-3108.3,1.3163,0.66141,0.28639,5.4454,1.9901,6.9057,-22.332,3195.3,3195.3,-3861.3,0.81122,0.36975,0.25735,3.6702,2.194,4.5889,1.737,1605.5,1605.5,-3396.5,0.92483,0.3396,0.25971,3.7365,2.7233,4.8686,2.2579,1450.1,1450.1,-3551.9
2.0171,2.074,0.26088,13.057,0.97256,15.682,-552.83,1.3154e+05,1.3154e+05,-3617.2,1.3099,1.9394,0.21178,12.565,0.67541,15.343,-143.8,28261,28261,-3011.8,1.0485,1.4599,0.20675,10.071,0.71822,12.133,-7.9908,14957,14957,-3196.5,1.1388,1.6615,0.25458,8.9341,0.68539,11,-51.436,22242,22242,-3458.9,2.5921,2.8994,1.4995,2.9449,0.89401,3.6621,65.354,38818,38818,-9828.2,1.5678,2.5578,0.37921,9.2301,0.61294,10.879,136.73,11975,11975,-3915.6,3.8317,7.2174,0.58393,16.609,0.53089,18.922,129.6,32788,32788,-5182.1,1.2566,8.1755,0.46606,18.227,0.1537,20.238,-47.982,14597,14597,-4966.3,1.4484,2.5777,0.34751,10.083,0.56187,11.586,-32.83,6477.3,6477.3,-3623.3,1.172,1.825,0.51742,4.6413,0.64223,5.7922,14.803,7412.2,7412.2,-6642,0.71676,1.8058,0.31132,6.5654,0.39693,8.1025,-19.933,4254.8,4254.8,-3961.1,1.0152,2.0041,0.22898,11.127,0.50656,13.186,-37.218,5483.7,5483.7,-3348.7,1.45,2.3073,0.29839,10.297,0.62844,12.592,32.765,17548,17548,-4026.4,1.8786,2.37,0.34471,10.144,0.79266,12.325,-15.212,7437.7,7437.7,-4745.2
1.0904,0.44768,0.15663,7.6756,2.4357,9.8202,-309.59,27717,27717,-2747.3,1.7935,0.64686,0.20234,9.4556,2.7726,12.061,130.62,26234,26234,-2848.8,157.5,71.757,19.216,10.726,2.1949,11.93,-1252.7,1.6109e+06,1.6109e+06,-21892,2.5276,1.0136,0.32167,9.0674,2.4937,11.009,197.31,33322,33322,-3734.4,1.5745,0.82411,0.31445,5.9228,1.9106,7.6279,111.7,15619,15619,-3579.3,1.7822,0.82401,0.23819,9.0533,2.1628,10.942,184.83,10601,10601,-2844.4,1.9506,1.0614,0.28733,8.8177,1.8378,10.483,47.329,7475.6,7475.6,-3359.9,2.1008,0.8755,0.25346,9.7036,2.3996,11.743,44.309,8156.5,8156.5,-3146.8,2.1869,0.76654,0.2369,9.9686,2.853,12.467,75.746,7725.2,7725.2,-3178.9,1.9205,0.71799,0.24336,8.5759,2.6748,10.842,97.46,7300.6,7300.6,-3219.8,1.8785,0.79132,0.26194,8.1019,2.3738,10.192,87.698,7412.5,7412.5,-3355,2.7088,0.89344,0.26157,11.38,3.0319,13.771,-40.47,4863.6,4863.6,-3104.3,2.4523,0.88784,0.26533,10.034,2.7621,12.589,-47.068,4924.3,4924.3,-3586.9,2.7699,0.92073,0.26448,11.111,3.0084,13.954,-61.401,6233.8,6233.8,-3492
2.9259,0.92638,0.22018,12.843,3.1585,17.496,185.23,94629,94629,-3881.5,2.6299,0.92511,0.23262,11.374,2.8427,15.282,-372.74,36985,36985,-3603.5,1.2575,0.6966,0.19544,7.2194,1.8052,9.9987,251.18,9987.2,9987.2,-2647.5,1.6651,0.76437,0.21858,8.0606,2.1784,11.115,-127.69,11780,11780,-3448,1.2664,0.6315,0.29945,4.7814,2.0053,6.3377,-65.041,7084.6,7084.6,-4462.9,1.4837,0.73193,0.24528,6.7893,2.0271,9.0328,-59.314,5320.3,5320.3,-3512.7,1.6383,0.79925,0.22836,8.071,2.0498,10.674,43.938,6259.7,6259.7,-3558.2,1.5457,0.85417,0.24411,7.3723,1.8096,9.8312,20.913,4779.1,4779.1,-3607.1,1.3366,0.66039,0.17873,8.1995,2.024,11.173,-30.937,3934.5,3934.5,-3342.6,1.4541,0.7459,0.29858,5.536,1.9494,7.3681,4.0405,4012.7,4012.7,-4171.1,1.7245,0.89341,0.27272,7.1602,1.9303,9.5991,46.435,5160.1,5160.1,-3803.2,1.7425,0.90308,0.25227,7.6018,1.9295,10.487,59.807,4374.5,4374.5,-3374.4,3.5173,0.98155,0.32123,10.254,3.5834,14.005,-21.461,7801.9,7801.9,-3781.5,3.4044,1.2312,0.32514,11.255,2.765,14.257,-13.411,7362.7,7362.7,-4506.9
2868.4,1439.5,490.44,7.6416,1.9926,8.7836,-17212,8.7229e+07,8.7229e+07,-1.4085e+05,18.477,9.7449,3.4423,7.019,1.8961,8.1985,155.67,2.6646e+05,2.6646e+05,-11694,18.329,9.4115,3.233,7.4355,1.9475,8.5802,312.96,1.855e+05,1.855e+05,-11475,11.504,6.2057,2.2391,6.7263,1.8538,7.9096,243.92,1.0067e+05,1.0067e+05,-9577.9,17.122,8.906,3.1315,7.1632,1.9225,8.3115,456.66,1.1971e+05,1.1971e+05,-11944,17.751,9.1551,3.1691,7.3367,1.9389,8.4899,389.21,1.0835e+05,1.0835e+05,-11480,18.525,9.6895,3.2984,7.3982,1.9118,8.554,365.57,87258,87258,-11449,18.844,9.2708,3.2544,7.4997,2.0326,8.6392,243.51,68810,68810,-11305,18.11,8.8382,3.0833,7.5541,2.0491,8.7399,189.94,62272,62272,-11212,19.049,9.2115,3.4539,7.0493,2.0679,8.1821,220.64,58898,58898,-11860,18.002,8.9061,3.1325,7.4209,2.0213,8.5899,63.58,48618,48618,-11210,18.899,9.3576,3.2543,7.5048,2.0196,8.6826,73.512,49138,49138,-11596,19.312,9.3353,3.4885,7.0868,2.0688,8.212,5.835,45612,45612,-12015,18.807,9.2599,3.2613,7.4451,2.031,8.606,20.502,40730,40730,-11594
9.3385,3.6554,1.344,8.1342,2.5547,9.6681,652.77,2.8639e+05,2.8639e+05,-6737.5,8.7624,3.1787,1.0936,9.3605,2.7566,10.919,924.49,1.6016e+05,1.6016e+05,-5967.3,1193,484.34,135.65,11.053,2.4631,12.365,-5275.7,1.3549e+07,1.3549e+07,-61242,29.606,10.331,2.7923,12.396,2.8658,14.303,1085.7,1.359e+06,1.359e+06,-13837,3.9982,1.8585,0.79865,6.0106,2.1513,7.3333,152.25,29490,29490,-4608.4,8.6842,3.9894,1.2101,9.1218,2.1768,10.473,91.83,55425,55425,-6160,8.6014,4.4279,1.2998,8.8463,1.9425,10.024,160.37,51485,51485,-6172.2,8.8713,4.3036,1.2567,9.1718,2.0614,10.484,202.24,49181,49181,-6090.6,8.8658,3.815,1.241,8.9552,2.3239,10.218,125.69,35735,35735,-6019.8,8.9754,3.871,2.6731,3.9625,2.3186,4.8059,97.004,34071,34071,-8412.7,8.6258,3.5115,1.3261,7.8033,2.4564,9.1527,202.94,34457,34457,-6593.1,8.4434,3.6031,1.0907,9.545,2.3434,11.044,76.095,27075,27075,-6216.9,9.4562,3.5892,1.2712,8.7833,2.6346,10.262,-64.537,31260,31260,-6506.1,9.3476,3.6485,1.4607,7.4516,2.562,8.8973,37.288,23723,23723,-7279.9
2.8196,2.1414,0.61271,6.7916,1.3167,8.0968,-53.981,63647,63647,-4267.7,4.5666,1.9474,1.2045,4.143,2.345,5.4082,-160.58,43310,43310,-5036.7,1.6516,2.0345,0.55777,5.4679,0.81181,6.6088,-25.378,13440,13440,-3866,1.5721,1.6534,1.7013,1.4644,0.9508,1.8959,55.196,19356,19356,-7719.6,1.7101,1.6152,1.0209,2.6151,1.0588,3.2572,-13.941,13123,13123,-6581.6,1.3142,1.6488,0.48972,5.2229,0.79704,6.0505,-39.761,7014,7014,-4097.8,3.4381,4.3455,0.75915,8.8936,0.79117,10.253,60.266,12818,12818,-5557.5,1.3505,3.1297,0.41873,9.3505,0.43152,10.699,-10.779,7043.8,7043.8,-4126,1.4533,2.1287,0.48962,6.4475,0.68273,7.3158,5.4378,6221,6221,-4239.5,2.2335,2.8913,2.199,1.8292,0.77251,2.3305,-36.938,11734,11734,-8914.6,1.5586,2.2275,1.1591,2.587,0.69971,3.2663,36.46,5512.6,5512.6,-5422,1.8633,1.8177,0.46304,6.7912,1.0251,7.9496,-19.496,3741.8,3741.8,-3849.8,1.8799,1.6745,1.3972,2.0205,1.1227,2.5439,4.9486,5750,5750,-6679.6,2.8673,2.3697,0.67994,6.4791,1.21,7.7021,20.867,4210.9,4210.9,-4673.5
1.0049,1.1934,0.29132,6.4753,0.84204,7.5457,-138.87,25935,25935,-3163.6,1.0095,0.85121,0.26071,5.7227,1.186,7.1373,-74.934,13942,13942,-3063.2,1.6574,1.5822,0.4122,6.6484,1.0476,7.8592,663.58,17095,17095,-3143,0.77472,0.94452,0.38643,3.5751,0.82023,4.449,-29.991,7530.3,7530.3,-3837.8,0.71115,0.74539,0.29633,4.1409,0.95406,4.9152,2.7414,4390.7,4390.7,-3135.1,0.6471,0.66614,0.22297,4.9578,0.97142,5.8897,26.727,4023.8,4023.8,-2641.9,1.3458,3.0071,0.63052,6.2999,0.44753,6.9037,-34.521,8167.5,8167.5,-4406.3,1.483,8.2418,1.0755,8.4014,0.17994,9.0417,-7.7434,13866,13866,-5931.3,1.0132,2.3803,0.54027,5.6121,0.42564,6.281,20.012,5005.9,5005.9,-4049.6,1.3063,1.4566,0.45812,5.211,0.89678,6.0309,10.682,3604.1,3604.1,-4280.6,0.77282,0.85223,0.29885,4.5432,0.90682,5.4378,13.547,2484.6,2484.6,-3310.6,1.7017,1.347,0.40673,6.5233,1.2633,7.4957,-1.4921,2966.6,2966.6,-3546.2,1.2709,0.98343,0.34342,5.4447,1.2924,6.5645,-21.175,3883.4,3883.4,-3419.8,1.6551,1.4367,0.40552,6.6186,1.152,7.6241,-113.95,5362.4,5362.4,-3647.3
